"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"chr9",131317470,131318101,632,131317705,6,2.58268,2.49494,0,"B1_vs_B2_peak_111248","B1_vs_B2","C-KD","ENSG00000160539.7"
"chr9",131343056,131343321,266,131343212,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111249","B1_vs_B2","C-KD","ENSG00000160539.7"
"chr9",131422611,131423851,1241,131423412,34,7.50835,2.74792,2.69936,"B1_vs_B2_peak_111257","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131429901,131430166,266,131430093,4,2.24863,2.36966,0,"B1_vs_B2_peak_111258","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131435263,131435528,266,131435311,5,2.23805,2.32106,0,"B1_vs_B2_peak_111259","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131439709,131440092,384,131439873,7,3.6113,3.09475,0.425213,"B1_vs_B2_peak_111261","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131448354,131448627,274,131448388,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111262","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131473790,131474090,301,131473954,5,2.73769,2.66808,0.057438,"B1_vs_B2_peak_111264","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131479888,131480153,266,131480136,4,2.14525,2.29699,0,"B1_vs_B2_peak_111265","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131484269,131484723,455,131484521,4,2.1098,2.27193,0,"B1_vs_B2_peak_111266","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131488788,131489404,617,131489234,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111267","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131489571,131489836,266,131489700,6,2.43669,2.39624,0,"B1_vs_B2_peak_111268","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131492476,131492741,266,131492613,5,2.77957,2.69688,0.0678765,"B1_vs_B2_peak_111269","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131493994,131494282,289,131494218,4,2.07522,2.2474,0,"B1_vs_B2_peak_111270","B1_vs_B2","C-KD","ENSG00000288701.1"
"chr9",131517424,131517909,486,131517778,4,2.24863,2.36966,0,"B1_vs_B2_peak_111272","B1_vs_B2","C-KD","ENSG00000130714.20"
"chr9",131584605,131585065,461,131584807,5,2.61767,2.58526,0,"B1_vs_B2_peak_111277","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131585469,131585734,266,131585625,7,2.47477,2.35187,0,"B1_vs_B2_peak_111278","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131652246,131652511,266,131652373,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111279","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131656429,131656916,488,131656629,9,3.28945,2.69649,0.224598,"B1_vs_B2_peak_111280","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131662370,131662635,266,131662560,4,2.04146,2.2234,0,"B1_vs_B2_peak_111281","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131675134,131675468,335,131675223,9,2.38596,2.16856,0,"B1_vs_B2_peak_111282","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131701630,131701895,266,131701834,4,2.24863,2.36966,0,"B1_vs_B2_peak_111285","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131724057,131724459,403,131724203,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_111287","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131729154,131729422,269,131729182,10,2.8851,2.38541,0.0678765,"B1_vs_B2_peak_111288","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131734205,131734470,266,131734391,6,2.58268,2.49494,0,"B1_vs_B2_peak_111289","B1_vs_B2","C-KD","ENSG00000107263.20"
"chr9",131876801,131877147,347,131876976,6,2.82435,2.65851,0.0678765,"B1_vs_B2_peak_111303","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",131884540,131884945,406,131884707,4,2.24863,2.36966,0,"B1_vs_B2_peak_111304","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",131938043,131938308,266,131938144,4,2.24863,2.36966,0,"B1_vs_B2_peak_111305","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",131965067,131965344,278,131965100,4,2.24863,2.36966,0,"B1_vs_B2_peak_111308","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",132020480,132020745,266,132020578,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_111309","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",132069945,132070278,334,132070015,4,2.24863,2.36966,0,"B1_vs_B2_peak_111310","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",132070876,132071199,324,132070946,5,1.97771,2.13852,0,"B1_vs_B2_peak_111311","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",132078475,132078797,323,132078626,11,6.04317,4.10784,1.75251,"B1_vs_B2_peak_111312","B1_vs_B2","C-KD","ENSG00000160563.15"
"chr9",132265188,132265717,530,132265391,4,1.9763,2.17691,0,"B1_vs_B2_peak_111319","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132266776,132267041,266,132266968,4,2.24863,2.36966,0,"B1_vs_B2_peak_111320","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132285970,132286235,266,132286040,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111321","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132294419,132294882,464,132294639,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111322","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132312640,132313018,379,132312753,4,2.24863,2.36966,0,"B1_vs_B2_peak_111323","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132314815,132315083,269,132314927,5,1.97771,2.13852,0,"B1_vs_B2_peak_111324","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132325047,132325438,392,132325308,5,2.61767,2.58526,0,"B1_vs_B2_peak_111325","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132353819,132354639,821,132354516,16,2.87594,2.06744,0.0678765,"B1_vs_B2_peak_111326","B1_vs_B2","C-KD","ENSG00000107290.15"
"chr9",132403243,132403508,266,132403348,17,5.80434,3.23569,1.62609,"B1_vs_B2_peak_111330","B1_vs_B2","C-KD","ENSG00000125482.14"
"chr9",132598134,132598406,273,132598258,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111342","B1_vs_B2","C-KD","ENSG00000125485.19"
"chr9",132631109,132631517,409,132631315,10,4.36368,3.23382,0.814174,"B1_vs_B2_peak_111343","B1_vs_B2","C-KD","ENSG00000125485.19"
"chr9",132643419,132643747,329,132643543,7,4.66863,3.79146,0.931067,"B1_vs_B2_peak_111344","B1_vs_B2","C-KD","ENSG00000125485.19"
"chr9",132654626,132654891,266,132654675,4,2.24863,2.36966,0,"B1_vs_B2_peak_111346","B1_vs_B2","C-KD","ENSG00000125485.19"
"chr9",132662710,132662983,274,132662882,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111347","B1_vs_B2","C-KD","ENSG00000125485.19"
"chr9",132946728,132947297,570,132947128,7,2.17129,2.1572,0,"B1_vs_B2_peak_111361","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",132964268,132964823,556,132964295,4,2.24863,2.36966,0,"B1_vs_B2_peak_111364","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",132969505,132969854,350,132969628,8,5.04751,3.91843,1.17575,"B1_vs_B2_peak_111365","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",132972701,132972966,266,132972758,14,2.64152,2.04922,0,"B1_vs_B2_peak_111366","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",132977658,132978183,526,132977857,13,4.58431,3.03598,0.931067,"B1_vs_B2_peak_111367","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",132987002,132987366,365,132987248,6,2.58268,2.49494,0,"B1_vs_B2_peak_111368","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",132987922,132988452,531,132988079,4,2.24863,2.36966,0,"B1_vs_B2_peak_111369","B1_vs_B2","C-KD","ENSG00000165702.16"
"chr9",133057891,133058190,300,133058082,5,2.40001,2.43413,0,"B1_vs_B2_peak_111375","B1_vs_B2","C-KD","ENSG00000148308.19"
"chr9",133360505,133360770,266,133360735,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_111394","B1_vs_B2","C-KD","ENSG00000148291.11"
"chr9",133375111,133375518,408,133375322,11,3.41945,2.60227,0.308719,"B1_vs_B2_peak_111395","B1_vs_B2","C-KD","ENSG00000148248.15"
"chr9",133664605,133664942,338,133664751,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_111407","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133667878,133668179,302,133668095,8,3.75131,3.08088,0.470039,"B1_vs_B2_peak_111408","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133685499,133686203,705,133685627,5,1.85742,2.05392,0,"B1_vs_B2_peak_111409","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133691039,133691324,286,133691263,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_111410","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133711063,133711367,305,133711181,5,1.97771,2.13852,0,"B1_vs_B2_peak_111411","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133726319,133726615,297,133726484,12,5.25325,3.50544,1.29766,"B1_vs_B2_peak_111412","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133733240,133733674,435,133733424,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_111413","B1_vs_B2","C-KD","ENSG00000123453.20"
"chr9",133766117,133766382,266,133766315,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111416","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133824859,133825124,266,133825022,4,2.24863,2.36966,0,"B1_vs_B2_peak_111417","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133888135,133888400,266,133888180,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111421","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133897137,133897417,281,133897199,6,3.54721,3.14636,0.396799,"B1_vs_B2_peak_111422","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133900967,133901232,266,133900998,5,2.73769,2.66808,0.057438,"B1_vs_B2_peak_111423","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133905876,133906141,266,133906046,5,2.43441,2.45808,0,"B1_vs_B2_peak_111424","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133917664,133918093,430,133918034,5,2.43441,2.45808,0,"B1_vs_B2_peak_111426","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133923995,133924459,465,133924220,6,2.58268,2.49494,0,"B1_vs_B2_peak_111427","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133942101,133942409,309,133942199,4,2.14525,2.29699,0,"B1_vs_B2_peak_111429","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133944557,133944894,338,133944672,4,2.14525,2.29699,0,"B1_vs_B2_peak_111430","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133948899,133949394,496,133949304,5,1.97771,2.13852,0,"B1_vs_B2_peak_111431","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",133956807,133957138,332,133956926,17,3.28592,2.18906,0.224598,"B1_vs_B2_peak_111432","B1_vs_B2","C-KD","ENSG00000160293.18"
"chr9",134191329,134191711,383,134191559,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111454","B1_vs_B2","C-KD","ENSG00000295241.1"
"chr9",134204047,134204312,266,134204116,4,2.21889,2.34882,0,"B1_vs_B2_peak_111455","B1_vs_B2","C-KD","ENSG00000295241.1"
"chr9",134206916,134207231,316,134207143,6,3.4003,3.04767,0.30277,"B1_vs_B2_peak_111456","B1_vs_B2","C-KD","ENSG00000295264.1"
"chr9",134211134,134211399,266,134211259,8,3.06257,2.64585,0.112162,"B1_vs_B2_peak_111457","B1_vs_B2","C-KD","ENSG00000295264.1"
"chr9",134257436,134257701,266,134257484,4,1.94485,2.15438,0,"B1_vs_B2_peak_111459","B1_vs_B2","C-KD","ENSG00000299910.1"
"chr9",134259992,134260682,691,134260248,5,2.77957,2.69688,0.0678765,"B1_vs_B2_peak_111460","B1_vs_B2","C-KD","ENSG00000299910.1"
"chr9",134261328,134261593,266,134261378,5,2.73769,2.66808,0.057438,"B1_vs_B2_peak_111461","B1_vs_B2","C-KD","ENSG00000299910.1"
"chr9",134327148,134327553,406,134327379,11,2.6081,2.1762,0,"B1_vs_B2_peak_111467","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134328212,134328522,311,134328422,14,4.32381,2.81807,0.784756,"B1_vs_B2_peak_111468","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134339300,134339565,266,134339452,12,3.57639,2.607,0.414095,"B1_vs_B2_peak_111469","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134356471,134356815,345,134356583,5,1.85742,2.05392,0,"B1_vs_B2_peak_111470","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134360111,134360584,474,134360242,11,5.07021,3.5278,1.19362,"B1_vs_B2_peak_111472","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134361026,134361564,539,134361199,10,2.8851,2.38541,0.0678765,"B1_vs_B2_peak_111473","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134385479,134385757,279,134385703,6,2.93482,2.7333,0.0678765,"B1_vs_B2_peak_111475","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134386947,134387311,365,134387173,14,4.1179,2.72025,0.638443,"B1_vs_B2_peak_111476","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134396368,134397105,738,134396574,14,4.1179,2.72025,0.638443,"B1_vs_B2_peak_111477","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134408380,134408813,434,134408631,15,4.67669,2.9016,0.931067,"B1_vs_B2_peak_111478","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134413471,134413918,448,134413657,11,3.98654,2.9112,0.553939,"B1_vs_B2_peak_111479","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134433118,134433424,307,134433308,17,4.80863,2.80503,1.00701,"B1_vs_B2_peak_111480","B1_vs_B2","C-KD","ENSG00000186350.12"
"chr9",134708904,134709275,372,134709155,4,2.24863,2.36966,0,"B1_vs_B2_peak_111497","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134718008,134718630,623,134718126,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_111498","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134734293,134734560,268,134734390,5,1.97771,2.13852,0,"B1_vs_B2_peak_111501","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134739189,134739818,630,134739362,12,3.08191,2.35755,0.114713,"B1_vs_B2_peak_111502","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134740155,134740420,266,134740314,4,2.24863,2.36966,0,"B1_vs_B2_peak_111503","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134759689,134760034,346,134759870,4,2.24863,2.36966,0,"B1_vs_B2_peak_111505","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134770257,134770522,266,134770497,7,2.17129,2.1572,0,"B1_vs_B2_peak_111506","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134792110,134792375,266,134792235,4,2.24863,2.36966,0,"B1_vs_B2_peak_111508","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134817191,134817519,329,134817407,5,1.97771,2.13852,0,"B1_vs_B2_peak_111509","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",134828634,134828899,266,134828821,4,2.1816,2.32262,0,"B1_vs_B2_peak_111510","B1_vs_B2","C-KD","ENSG00000130635.18"
"chr9",135086098,135086586,489,135086241,18,6.49912,3.44565,2.03776,"B1_vs_B2_peak_111521","B1_vs_B2","C-KD","ENSG00000130558.21"
"chr9",135095253,135095518,266,135095332,4,2.14525,2.29699,0,"B1_vs_B2_peak_111522","B1_vs_B2","C-KD","ENSG00000130558.21"
"chr9",135812635,135812900,266,135812792,4,2.24863,2.36966,0,"B1_vs_B2_peak_111551","B1_vs_B2","C-KD","ENSG00000130559.19"
"chr9",135855691,135856256,566,135855908,4,2.24863,2.36966,0,"B1_vs_B2_peak_111553","B1_vs_B2","C-KD","ENSG00000130559.19"
"chr9",135860716,135861109,394,135860897,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_111554","B1_vs_B2","C-KD","ENSG00000130559.19"
"chr9",135876044,135876309,266,135876254,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111555","B1_vs_B2","C-KD","ENSG00000130559.19"
"chr9",135886137,135886497,361,135886310,8,5.17649,4.00212,1.281,"B1_vs_B2_peak_111557","B1_vs_B2","C-KD","ENSG00000130559.19"
"chr9",136027477,136027742,266,136027559,5,2.03582,2.17933,0,"B1_vs_B2_peak_111564","B1_vs_B2","C-KD","ENSG00000148411.9"
"chr9",136035729,136035994,266,136035887,4,2.1098,2.27193,0,"B1_vs_B2_peak_111565","B1_vs_B2","C-KD","ENSG00000148411.9"
"chr9",136053068,136053333,266,136053195,10,2.8268,2.35326,0.0678765,"B1_vs_B2_peak_111566","B1_vs_B2","C-KD","ENSG00000148411.9"
"chr9",136089537,136089829,293,136089744,8,3.59738,2.9828,0.414095,"B1_vs_B2_peak_111567","B1_vs_B2","C-KD","ENSG00000148411.9"
"chr9",136255958,136256244,287,136256183,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_111579","B1_vs_B2","C-KD","ENSG00000260220.7"
"chr9",136292218,136292565,348,136292481,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_111580","B1_vs_B2","C-KD","ENSG00000260220.7"
"chr9",136302596,136302929,334,136302750,5,2.09096,2.21803,0,"B1_vs_B2_peak_111581","B1_vs_B2","C-KD","ENSG00000260220.7"
"chr9",136546909,136547384,476,136546993,15,3.77111,2.49336,0.470039,"B1_vs_B2_peak_111606","B1_vs_B2","C-KD","ENSG00000237886.3"
"chr9",136695384,136695813,430,136695610,19,3.51235,2.19165,0.369484,"B1_vs_B2_peak_111625","B1_vs_B2","C-KD","ENSG00000301382.1"
"chr9",136727322,136727828,507,136727700,12,4.41743,3.04727,0.851576,"B1_vs_B2_peak_111627","B1_vs_B2","C-KD","ENSG00000233016.10"
"chr9",136891703,136892047,345,136891843,5,2.91135,2.78714,0.0678765,"B1_vs_B2_peak_111643","B1_vs_B2","C-KD","ENSG00000127191.20"
"chr9",136895806,136896071,266,136895922,5,2.542,2.53284,0,"B1_vs_B2_peak_111644","B1_vs_B2","C-KD","ENSG00000127191.20"
"chr9",136916719,136917110,392,136916881,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_111647","B1_vs_B2","C-KD","ENSG00000127191.20"
"chr9",136927293,136927752,460,136927669,5,2.1193,2.2379,0,"B1_vs_B2_peak_111648","B1_vs_B2","C-KD","ENSG00000127191.20"
"chr9",137095611,137095996,386,137095849,10,7.54282,5.21325,2.701,"B1_vs_B2_peak_111661","B1_vs_B2","C-KD","ENSG00000177239.17"
"chr9",137176550,137177255,706,137176695,13,8.07643,4.98988,3.07017,"B1_vs_B2_peak_111665","B1_vs_B2","C-KD","ENSG00000176248.10"
"chr9",137269236,137269770,535,137269421,19,3.64846,2.24087,0.45788,"B1_vs_B2_peak_111671","B1_vs_B2","C-KD","ENSG00000188986.9"
"chr9",137339152,137339831,680,137339343,13,4.59594,3.04194,0.931067,"B1_vs_B2_peak_111678","B1_vs_B2","C-KD","ENSG00000187609.17"
"chr9",137345499,137345777,279,137345642,5,2.65678,2.61229,0.00405961,"B1_vs_B2_peak_111679","B1_vs_B2","C-KD","ENSG00000187609.17"
"chr9",137370241,137370703,463,137370439,5,2.95747,2.81858,0.0678765,"B1_vs_B2_peak_111681","B1_vs_B2","C-KD","ENSG00000187609.17"
"chr9",137416435,137417056,622,137416933,5,2.43441,2.45808,0,"B1_vs_B2_peak_111682","B1_vs_B2","C-KD","ENSG00000187609.17"
"chr9",137420162,137420629,468,137420373,5,2.46952,2.4825,0,"B1_vs_B2_peak_111683","B1_vs_B2","C-KD","ENSG00000187609.17"
"chr9",137466165,137467014,850,137466528,6,3.21881,2.92532,0.206141,"B1_vs_B2_peak_111690","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137492366,137492844,479,137492495,16,3.50179,2.32244,0.363408,"B1_vs_B2_peak_111692","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137501784,137502055,272,137501887,6,3.26275,2.95498,0.223676,"B1_vs_B2_peak_111693","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137502903,137503242,340,137503030,9,3.28945,2.69649,0.224598,"B1_vs_B2_peak_111694","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137504293,137504558,266,137504458,6,2.43669,2.39624,0,"B1_vs_B2_peak_111695","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137509671,137509988,318,137509922,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_111696","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137541413,137541840,428,137541603,4,1.9763,2.17691,0,"B1_vs_B2_peak_111698","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137545711,137546155,445,137545856,11,4.41291,3.14976,0.851576,"B1_vs_B2_peak_111699","B1_vs_B2","C-KD","ENSG00000130653.17"
"chr9",137716100,137716523,424,137716343,23,3.42467,2.02804,0.311709,"B1_vs_B2_peak_111720","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137732399,137732771,373,137732522,4,2.07522,2.2474,0,"B1_vs_B2_peak_111722","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137739541,137740095,555,137739876,10,3.68008,2.83369,0.470039,"B1_vs_B2_peak_111723","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137756250,137756603,354,137756463,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_111724","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137772572,137772939,368,137772736,5,2.73769,2.66808,0.057438,"B1_vs_B2_peak_111725","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137790488,137790812,325,137790720,4,2.04146,2.2234,0,"B1_vs_B2_peak_111726","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137800270,137800535,266,137800399,5,1.97771,2.13852,0,"B1_vs_B2_peak_111727","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137808060,137808345,286,137808127,6,2.43669,2.39624,0,"B1_vs_B2_peak_111729","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137813715,137813980,266,137813818,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_111730","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137823235,137823500,266,137823273,4,2.24863,2.36966,0,"B1_vs_B2_peak_111731","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137826882,137827482,601,137827043,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111732","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137838095,137838360,266,137838158,4,2.24863,2.36966,0,"B1_vs_B2_peak_111733","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",137839854,137840185,332,137839932,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_111734","B1_vs_B2","C-KD","ENSG00000181090.22"
"chr9",138155719,138156354,636,138155899,5,2.91135,2.78714,0.0678765,"B1_vs_B2_peak_111746","B1_vs_B2","C-KD","ENSG00000290588.2"
"chr9",138172224,138172489,266,138172276,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111747","B1_vs_B2","C-KD","ENSG00000290588.2"
"chr9",138174331,138174596,266,138174561,4,2.1816,2.32262,0,"B1_vs_B2_peak_111748","B1_vs_B2","C-KD","ENSG00000290588.2"
"chrX",349005,349303,299,349045,6,2.58268,2.49494,0,"B1_vs_B2_peak_111763","B1_vs_B2","C-KD","ENSG00000167393.19"
"chrX",1342486,1343006,521,1342558,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111771","B1_vs_B2","C-KD","ENSG00000185291.13"
"chrX",1379646,1379936,291,1379704,5,2.73769,2.66808,0.057438,"B1_vs_B2_peak_111774","B1_vs_B2","C-KD","ENSG00000185291.13"
"chrX",1381389,1381654,266,1381449,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_111775","B1_vs_B2","C-KD","ENSG00000185291.13"
"chrX",1417181,1417570,390,1417291,5,1.85742,2.05392,0,"B1_vs_B2_peak_111778","B1_vs_B2","C-KD","ENSG00000169093.17"
"chrX",1418282,1418547,266,1418330,4,2.24863,2.36966,0,"B1_vs_B2_peak_111779","B1_vs_B2","C-KD","ENSG00000169093.17"
"chrX",1420061,1420630,570,1420213,6,2.58268,2.49494,0,"B1_vs_B2_peak_111780","B1_vs_B2","C-KD","ENSG00000169093.17"
"chrX",1424471,1424750,280,1424581,4,2.24863,2.36966,0,"B1_vs_B2_peak_111781","B1_vs_B2","C-KD","ENSG00000169093.17"
"chrX",1708301,1708566,266,1708464,5,1.97771,2.13852,0,"B1_vs_B2_peak_111788","B1_vs_B2","C-KD","ENSG00000223511.8"
"chrX",2265920,2266228,309,2266029,4,2.24863,2.36966,0,"B1_vs_B2_peak_111791","B1_vs_B2","C-KD","ENSG00000169084.15"
"chrX",2283101,2283366,266,2283266,4,2.24863,2.36966,0,"B1_vs_B2_peak_111792","B1_vs_B2","C-KD","ENSG00000169084.15"
"chrX",2391744,2392119,376,2391895,5,2.43441,2.45808,0,"B1_vs_B2_peak_111793","B1_vs_B2","C-KD","ENSG00000169084.15"
"chrX",2442988,2443253,266,2443061,4,2.24863,2.36966,0,"B1_vs_B2_peak_111795","B1_vs_B2","C-KD","ENSG00000169084.15"
"chrX",2462100,2462422,323,2462166,4,2.24863,2.36966,0,"B1_vs_B2_peak_111796","B1_vs_B2","C-KD","ENSG00000169084.15"
"chrX",2498609,2498909,301,2498807,5,1.97771,2.13852,0,"B1_vs_B2_peak_111797","B1_vs_B2","C-KD","ENSG00000169084.15"
"chrX",2949070,2949335,266,2949305,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_111811","B1_vs_B2","C-KD","ENSG00000157399.18"
"chrX",3271509,3272355,847,3272048,20,5.49392,2.8689,1.44214,"B1_vs_B2_peak_111818","B1_vs_B2","C-KD","ENSG00000228459.6"
"chrX",3690304,3690940,637,3690500,4,1.79776,2.0484,0,"B1_vs_B2_peak_111823","B1_vs_B2","C-KD","ENSG00000183943.7"
