"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"chr3",134928673,134929121,449,134928918,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32468","C2_vs_C1","KD-C","ENSG00000288700.3"
"chr3",134940075,134940424,350,134940194,8,3.10444,2.67199,0,"C2_vs_C1_peak_32471","C2_vs_C1","KD-C","ENSG00000288700.3"
"chr3",134949014,134949590,577,134949148,6,2.07071,2.1495,0,"C2_vs_C1_peak_32472","C2_vs_C1","KD-C","ENSG00000288700.3"
"chr3",134974602,134975052,451,134974846,46,6.74788,2.24299,2.06848,"C2_vs_C1_peak_32473","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",134980959,134981381,423,134981134,6,2.07071,2.1495,0,"C2_vs_C1_peak_32474","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",134982558,134982825,268,134982722,7,2.63687,2.45658,0,"C2_vs_C1_peak_32475","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135007364,135007955,592,135007482,13,4.03474,2.75892,0.39765,"C2_vs_C1_peak_32476","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135008279,135008546,268,135008368,7,2.32524,2.25573,0,"C2_vs_C1_peak_32477","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135008882,135009168,287,135009133,8,3.2507,2.76365,0,"C2_vs_C1_peak_32478","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135024251,135024591,341,135024464,8,3.2507,2.76365,0,"C2_vs_C1_peak_32479","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135057301,135057819,519,135057382,8,3.20348,2.734,0,"C2_vs_C1_peak_32480","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135101919,135102230,312,135102146,7,2.63687,2.45658,0,"C2_vs_C1_peak_32481","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135155974,135156473,500,135156333,7,2.59615,2.43023,0,"C2_vs_C1_peak_32482","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135238559,135238886,328,135238662,11,4.82193,3.38359,0.852802,"C2_vs_C1_peak_32483","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135239576,135240016,441,135239793,8,3.2507,2.76365,0,"C2_vs_C1_peak_32484","C2_vs_C1","KD-C","ENSG00000154928.20"
"chr3",135269200,135269543,344,135269360,7,2.63687,2.45658,0,"C2_vs_C1_peak_32486","C2_vs_C1","KD-C","ENSG00000240086.8"
"chr3",135305998,135306265,268,135306040,7,2.63687,2.45658,0,"C2_vs_C1_peak_32487","C2_vs_C1","KD-C","ENSG00000240086.8"
"chr3",136404183,136404609,427,136404419,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32505","C2_vs_C1","KD-C","ENSG00000118007.14"
"chr3",136547233,136547931,699,136547593,9,3.12209,2.597,0,"C2_vs_C1_peak_32507","C2_vs_C1","KD-C","ENSG00000118007.14"
"chr3",136551527,136551794,268,136551659,7,2.63687,2.45658,0,"C2_vs_C1_peak_32508","C2_vs_C1","KD-C","ENSG00000118007.14"
"chr3",136667126,136667609,484,136667375,13,3.36851,2.43436,0.0421257,"C2_vs_C1_peak_32509","C2_vs_C1","KD-C","ENSG00000118007.14"
"chr3",137602872,137603257,386,137603091,7,2.63687,2.45658,0,"C2_vs_C1_peak_32526","C2_vs_C1","KD-C","ENSG00000295978.1"
"chr3",139235052,139235319,268,139235157,7,2.63687,2.45658,0,"C2_vs_C1_peak_32559","C2_vs_C1","KD-C","ENSG00000175110.15"
"chr3",139309950,139310285,336,139310113,18,3.25422,2.13621,0,"C2_vs_C1_peak_32560","C2_vs_C1","KD-C","ENSG00000175110.15"
"chr3",139455573,139456312,740,139455771,9,3.12209,2.597,0,"C2_vs_C1_peak_32562","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139459704,139460072,369,139459908,9,3.12209,2.597,0,"C2_vs_C1_peak_32563","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139552836,139553136,301,139552900,7,2.04643,2.0776,0,"C2_vs_C1_peak_32564","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139572035,139572302,268,139572059,7,2.63687,2.45658,0,"C2_vs_C1_peak_32565","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139574002,139574392,391,139574262,8,2.36888,2.21903,0,"C2_vs_C1_peak_32567","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139620802,139621143,342,139620939,7,2.63687,2.45658,0,"C2_vs_C1_peak_32568","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139637518,139637943,426,139637721,7,2.63687,2.45658,0,"C2_vs_C1_peak_32569","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139639798,139640507,710,139639971,8,3.2507,2.76365,0,"C2_vs_C1_peak_32570","C2_vs_C1","KD-C","ENSG00000248932.9"
"chr3",139966484,139966751,268,139966523,7,2.63687,2.45658,0,"C2_vs_C1_peak_32573","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140206503,140206945,443,140206729,9,2.23602,2.08299,0,"C2_vs_C1_peak_32574","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140213370,140213852,483,140213591,8,3.2507,2.76365,0,"C2_vs_C1_peak_32575","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140215854,140216121,268,140216007,8,3.2507,2.76365,0,"C2_vs_C1_peak_32576","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140259319,140259586,268,140259484,7,2.63687,2.45658,0,"C2_vs_C1_peak_32577","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140278106,140278502,397,140278236,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32578","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140286310,140286602,293,140286533,8,3.2507,2.76365,0,"C2_vs_C1_peak_32579","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140321974,140322445,472,140322339,7,2.63687,2.45658,0,"C2_vs_C1_peak_32580","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140331941,140332218,278,140332126,7,2.63687,2.45658,0,"C2_vs_C1_peak_32581","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140368846,140369113,268,140368980,6,2.07071,2.1495,0,"C2_vs_C1_peak_32582","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140424261,140424612,352,140424464,14,3.06848,2.23841,0,"C2_vs_C1_peak_32583","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140440132,140441387,1256,140440649,18,5.05505,2.83532,0.979006,"C2_vs_C1_peak_32584","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140466429,140466744,316,140466594,8,2.56306,2.3373,0,"C2_vs_C1_peak_32585","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140498984,140499339,356,140499158,17,5.15978,2.95418,1.05625,"C2_vs_C1_peak_32586","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140505046,140505453,408,140505277,7,2.63687,2.45658,0,"C2_vs_C1_peak_32587","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",140561958,140562482,525,140562153,7,2.04643,2.0776,0,"C2_vs_C1_peak_32589","C2_vs_C1","KD-C","ENSG00000158258.16"
"chr3",141072377,141072749,373,141072526,8,2.56306,2.3373,0,"C2_vs_C1_peak_32599","C2_vs_C1","KD-C","ENSG00000175093.6"
"chr3",141077055,141077606,552,141077143,7,2.32524,2.25573,0,"C2_vs_C1_peak_32600","C2_vs_C1","KD-C","ENSG00000175093.6"
"chr3",141109919,141110186,268,141110094,6,1.91854,2.04726,0,"C2_vs_C1_peak_32601","C2_vs_C1","KD-C","ENSG00000175093.6"
"chr3",141129233,141129786,554,141129738,6,2.07071,2.1495,0,"C2_vs_C1_peak_32602","C2_vs_C1","KD-C","ENSG00000175093.6"
"chr3",141145035,141145320,286,141145197,8,3.20348,2.734,0,"C2_vs_C1_peak_32603","C2_vs_C1","KD-C","ENSG00000175093.6"
"chr3",141321200,141321825,626,141321306,18,4.16746,2.48321,0.475242,"C2_vs_C1_peak_32607","C2_vs_C1","KD-C","ENSG00000155893.14"
"chr3",141337272,141337824,553,141337463,54,6.4798,2.06338,1.86266,"C2_vs_C1_peak_32608","C2_vs_C1","KD-C","ENSG00000155893.14"
"chr3",141339238,141339595,358,141339399,8,2.17256,2.10034,0,"C2_vs_C1_peak_32609","C2_vs_C1","KD-C","ENSG00000155893.14"
"chr3",141399436,141399720,285,141399523,12,3.69727,2.66901,0.259306,"C2_vs_C1_peak_32610","C2_vs_C1","KD-C","ENSG00000177311.13"
"chr3",141539548,141540149,602,141539697,10,4.60444,3.37779,0.712116,"C2_vs_C1_peak_32614","C2_vs_C1","KD-C","ENSG00000155903.15"
"chr3",141564880,141565439,560,141565064,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32616","C2_vs_C1","KD-C","ENSG00000155903.15"
"chr3",141602300,141602567,268,141602430,7,2.59615,2.43023,0,"C2_vs_C1_peak_32617","C2_vs_C1","KD-C","ENSG00000155903.15"
"chr3",141605657,141606196,540,141605817,9,3.12209,2.597,0,"C2_vs_C1_peak_32619","C2_vs_C1","KD-C","ENSG00000155903.15"
"chr3",141960865,141961132,268,141961039,10,3.95692,2.99413,0.346389,"C2_vs_C1_peak_32642","C2_vs_C1","KD-C","ENSG00000114126.19"
"chr3",142099047,142099496,450,142099233,14,3.87917,2.60825,0.304169,"C2_vs_C1_peak_32645","C2_vs_C1","KD-C","ENSG00000114126.19"
"chr3",142353465,142353732,268,142353661,7,2.63687,2.45658,0,"C2_vs_C1_peak_32647","C2_vs_C1","KD-C","ENSG00000114127.12"
"chr3",142358531,142358873,343,142358618,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32648","C2_vs_C1","KD-C","ENSG00000114127.12"
"chr3",142373782,142374049,268,142373838,7,2.63687,2.45658,0,"C2_vs_C1_peak_32649","C2_vs_C1","KD-C","ENSG00000114127.12"
"chr3",142428669,142428936,268,142428761,6,2.07071,2.1495,0,"C2_vs_C1_peak_32650","C2_vs_C1","KD-C","ENSG00000114127.12"
"chr3",142440649,142441007,359,142440912,8,3.2507,2.76365,0,"C2_vs_C1_peak_32651","C2_vs_C1","KD-C","ENSG00000114127.12"
"chr3",142970331,142970603,273,142970474,8,3.2507,2.76365,0,"C2_vs_C1_peak_32662","C2_vs_C1","KD-C","ENSG00000241570.8"
"chr3",143295959,143296275,317,143296199,7,2.04643,2.0776,0,"C2_vs_C1_peak_32669","C2_vs_C1","KD-C","ENSG00000181804.16"
"chr3",143388624,143388891,268,143388753,8,3.2507,2.76365,0,"C2_vs_C1_peak_32672","C2_vs_C1","KD-C","ENSG00000181804.16"
"chr3",143585568,143585938,371,143585792,7,2.63687,2.45658,0,"C2_vs_C1_peak_32673","C2_vs_C1","KD-C","ENSG00000181804.16"
"chr3",143644352,143644789,438,143644540,24,4.03296,2.18299,0.39765,"C2_vs_C1_peak_32674","C2_vs_C1","KD-C","ENSG00000181804.16"
"chr3",143832493,143832930,438,143832674,22,5.29106,2.67393,1.13789,"C2_vs_C1_peak_32676","C2_vs_C1","KD-C","ENSG00000181804.16"
"chr3",146962249,146962516,268,146962303,7,2.63687,2.45658,0,"C2_vs_C1_peak_32715","C2_vs_C1","KD-C","ENSG00000243620.3"
"chr3",147306717,147306984,268,147306850,6,2.07071,2.1495,0,"C2_vs_C1_peak_32717","C2_vs_C1","KD-C","ENSG00000243620.3"
"chr3",147317131,147317398,268,147317329,7,2.63687,2.45658,0,"C2_vs_C1_peak_32718","C2_vs_C1","KD-C","ENSG00000243620.3"
"chr3",147419244,147419986,743,147419542,7,2.63687,2.45658,0,"C2_vs_C1_peak_32722","C2_vs_C1","KD-C","ENSG00000152977.10"
"chr3",147745471,147745745,275,147745608,8,3.2507,2.76365,0,"C2_vs_C1_peak_32726","C2_vs_C1","KD-C","ENSG00000289451.3"
"chr3",148309514,148309781,268,148309660,16,4.01466,2.53686,0.385844,"C2_vs_C1_peak_32736","C2_vs_C1","KD-C","ENSG00000242440.3"
"chr3",148315376,148315643,268,148315442,7,2.32524,2.25573,0,"C2_vs_C1_peak_32737","C2_vs_C1","KD-C","ENSG00000242440.3"
"chr3",148406861,148407128,268,148406877,7,2.63687,2.45658,0,"C2_vs_C1_peak_32738","C2_vs_C1","KD-C","ENSG00000285557.2"
"chr3",148547172,148547439,268,148547234,6,2.07071,2.1495,0,"C2_vs_C1_peak_32739","C2_vs_C1","KD-C","ENSG00000285557.2"
"chr3",148554176,148554443,268,148554279,6,2.07071,2.1495,0,"C2_vs_C1_peak_32740","C2_vs_C1","KD-C","ENSG00000285557.2"
"chr3",148801067,148801589,523,148801471,7,2.63687,2.45658,0,"C2_vs_C1_peak_32744","C2_vs_C1","KD-C","ENSG00000153002.13"
"chr3",148874267,148874614,348,148874308,8,2.88861,2.53769,0,"C2_vs_C1_peak_32745","C2_vs_C1","KD-C","ENSG00000240521.1"
"chr3",149028463,149028873,411,149028678,7,2.04643,2.0776,0,"C2_vs_C1_peak_32749","C2_vs_C1","KD-C","ENSG00000163754.19"
"chr3",149197187,149197515,329,149197345,10,4.60444,3.37779,0.712116,"C2_vs_C1_peak_32754","C2_vs_C1","KD-C","ENSG00000047457.15"
"chr3",149215438,149215787,350,149215583,9,2.42428,2.19051,0,"C2_vs_C1_peak_32755","C2_vs_C1","KD-C","ENSG00000047457.15"
"chr3",149781235,149781594,360,149781414,11,2.97137,2.36479,0,"C2_vs_C1_peak_32774","C2_vs_C1","KD-C","ENSG00000206199.11"
"chr3",149954888,149955299,412,149955053,11,5.2705,3.64534,1.13113,"C2_vs_C1_peak_32776","C2_vs_C1","KD-C","ENSG00000206199.11"
"chr3",149955482,149955760,279,149955521,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32777","C2_vs_C1","KD-C","ENSG00000206199.11"
"chr3",150920441,150920934,494,150920808,10,4.54409,3.34156,0.698061,"C2_vs_C1_peak_32796","C2_vs_C1","KD-C","ENSG00000244265.3"
"chr3",150922014,150922441,428,150922223,6,2.07071,2.1495,0,"C2_vs_C1_peak_32797","C2_vs_C1","KD-C","ENSG00000244265.3"
"chr3",151001605,151001991,387,151001789,11,5.33747,3.68486,1.14924,"C2_vs_C1_peak_32798","C2_vs_C1","KD-C","ENSG00000244265.3"
"chr3",151087733,151088100,368,151087866,8,2.58697,2.35193,0,"C2_vs_C1_peak_32800","C2_vs_C1","KD-C","ENSG00000144893.14"
"chr3",151172242,151172536,295,151172481,9,2.23602,2.08299,0,"C2_vs_C1_peak_32802","C2_vs_C1","KD-C","ENSG00000144893.14"
"chr3",151259955,151260390,436,151260135,7,2.63687,2.45658,0,"C2_vs_C1_peak_32803","C2_vs_C1","KD-C","ENSG00000144893.14"
"chr3",151895319,151895730,412,151895558,7,2.32524,2.25573,0,"C2_vs_C1_peak_32808","C2_vs_C1","KD-C","ENSG00000242908.7"
"chr3",151923664,151924156,493,151924010,14,3.06848,2.23841,0,"C2_vs_C1_peak_32810","C2_vs_C1","KD-C","ENSG00000242908.7"
"chr3",151925667,151926001,335,151925890,13,2.63387,2.08918,0,"C2_vs_C1_peak_32811","C2_vs_C1","KD-C","ENSG00000242908.7"
"chr3",152339951,152340519,569,152340384,9,3.81589,3.01446,0.304169,"C2_vs_C1_peak_32815","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152357230,152357948,719,152357872,19,3.23994,2.09385,0,"C2_vs_C1_peak_32817","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152360292,152360575,284,152360314,12,3.02284,2.32818,0,"C2_vs_C1_peak_32818","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152388464,152388997,534,152388782,10,2.714,2.29129,0,"C2_vs_C1_peak_32819","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152410675,152411108,434,152410896,7,2.63687,2.45658,0,"C2_vs_C1_peak_32820","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152413023,152413309,287,152413152,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32821","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152436787,152437077,291,152436925,19,3.23994,2.09385,0,"C2_vs_C1_peak_32823","C2_vs_C1","KD-C","ENSG00000152601.19"
"chr3",152880977,152881564,588,152881360,8,3.20348,2.734,0,"C2_vs_C1_peak_32829","C2_vs_C1","KD-C","ENSG00000304892.1"
"chr3",152888083,152888350,268,152888231,8,3.2507,2.76365,0,"C2_vs_C1_peak_32830","C2_vs_C1","KD-C","ENSG00000304892.1"
"chr3",153285113,153285505,393,153285281,16,4.87931,2.91175,0.896382,"C2_vs_C1_peak_32839","C2_vs_C1","KD-C","ENSG00000289885.2"
"chr3",153373634,153374075,442,153373786,18,6.40126,3.40273,1.81437,"C2_vs_C1_peak_32841","C2_vs_C1","KD-C","ENSG00000241220.2"
"chr3",153399930,153400323,394,153400103,7,2.63687,2.45658,0,"C2_vs_C1_peak_32842","C2_vs_C1","KD-C","ENSG00000241220.2"
"chr3",153630048,153630377,330,153630146,15,2.83563,2.09113,0,"C2_vs_C1_peak_32845","C2_vs_C1","KD-C","ENSG00000238755.3"
"chr3",153938371,153938638,268,153938417,6,2.07071,2.1495,0,"C2_vs_C1_peak_32846","C2_vs_C1","KD-C","ENSG00000238755.3"
"chr3",154092120,154092519,400,154092382,6,2.07071,2.1495,0,"C2_vs_C1_peak_32847","C2_vs_C1","KD-C","ENSG00000243069.9"
"chr3",154538437,154538885,449,154538693,24,4.67924,2.3805,0.749632,"C2_vs_C1_peak_32848","C2_vs_C1","KD-C","ENSG00000243861.1"
"chr3",155069565,155070093,529,155069944,29,4.82024,2.24676,0.852802,"C2_vs_C1_peak_32856","C2_vs_C1","KD-C","ENSG00000196549.14"
"chr3",155131174,155131503,330,155131389,12,2.886,2.26048,0,"C2_vs_C1_peak_32859","C2_vs_C1","KD-C","ENSG00000196549.14"
"chr3",155408450,155408717,268,155408664,7,2.59615,2.43023,0,"C2_vs_C1_peak_32864","C2_vs_C1","KD-C","ENSG00000114805.19"
"chr3",155599078,155599345,268,155599181,6,2.07071,2.1495,0,"C2_vs_C1_peak_32866","C2_vs_C1","KD-C","ENSG00000114805.19"
"chr3",155690687,155691102,416,155690893,10,3.72003,2.8567,0.259306,"C2_vs_C1_peak_32868","C2_vs_C1","KD-C","ENSG00000114805.19"
"chr3",155741835,155742102,268,155741958,9,2.48922,2.22779,0,"C2_vs_C1_peak_32869","C2_vs_C1","KD-C","ENSG00000114805.19"
"chr3",155908168,155908557,390,155908383,11,2.43338,2.0866,0,"C2_vs_C1_peak_32873","C2_vs_C1","KD-C","ENSG00000163655.17"
"chr3",155912619,155913423,805,155913157,9,3.9078,3.07072,0.304169,"C2_vs_C1_peak_32874","C2_vs_C1","KD-C","ENSG00000163655.17"
"chr3",156102107,156102518,412,156102326,10,2.29545,2.06414,0,"C2_vs_C1_peak_32878","C2_vs_C1","KD-C","ENSG00000169282.19"
"chr3",156160616,156161007,392,156160848,17,6.89237,3.7346,2.1279,"C2_vs_C1_peak_32879","C2_vs_C1","KD-C","ENSG00000169282.19"
"chr3",156388224,156388878,655,156388629,17,3.70104,2.35252,0.259306,"C2_vs_C1_peak_32884","C2_vs_C1","KD-C","ENSG00000169282.19"
"chr3",156472028,156472295,268,156472117,8,3.2507,2.76365,0,"C2_vs_C1_peak_32888","C2_vs_C1","KD-C","ENSG00000169282.19"
"chr3",156635858,156636270,413,156636093,8,3.2507,2.76365,0,"C2_vs_C1_peak_32895","C2_vs_C1","KD-C","ENSG00000243926.4"
"chr3",156760603,156760870,268,156760717,8,3.2507,2.76365,0,"C2_vs_C1_peak_32897","C2_vs_C1","KD-C","ENSG00000243926.4"
"chr3",156804592,156804859,268,156804733,8,3.2507,2.76365,0,"C2_vs_C1_peak_32898","C2_vs_C1","KD-C","ENSG00000243926.4"
"chr3",157546266,157546607,342,157546516,6,1.98821,2.09405,0,"C2_vs_C1_peak_32923","C2_vs_C1","KD-C","ENSG00000293490.2"
"chr3",157581931,157582317,387,157582059,14,3.06848,2.23841,0,"C2_vs_C1_peak_32924","C2_vs_C1","KD-C","ENSG00000293490.2"
"chr3",158161084,158161420,337,158161153,9,3.17902,2.63076,0,"C2_vs_C1_peak_32927","C2_vs_C1","KD-C","ENSG00000174891.15"
"chr3",158168110,158168420,311,158168292,32,4.81966,2.16351,0.852802,"C2_vs_C1_peak_32928","C2_vs_C1","KD-C","ENSG00000174891.15"
"chr3",158248006,158248375,370,158248180,6,2.07071,2.1495,0,"C2_vs_C1_peak_32929","C2_vs_C1","KD-C","ENSG00000174891.15"
"chr3",158330100,158330398,299,158330210,19,3.23994,2.09385,0,"C2_vs_C1_peak_32930","C2_vs_C1","KD-C","ENSG00000174891.15"
"chr3",158359900,158360167,268,158360094,7,2.63687,2.45658,0,"C2_vs_C1_peak_32931","C2_vs_C1","KD-C","ENSG00000174891.15"
"chr3",158420750,158421188,439,158420958,11,5.33747,3.68486,1.14924,"C2_vs_C1_peak_32932","C2_vs_C1","KD-C","ENSG00000174891.15"
"chr3",159130122,159130399,278,159130144,14,4.04601,2.68637,0.399027,"C2_vs_C1_peak_32943","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159140280,159140547,268,159140445,7,2.63687,2.45658,0,"C2_vs_C1_peak_32944","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159163898,159164165,268,159163955,8,3.2507,2.76365,0,"C2_vs_C1_peak_32945","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159166201,159166519,319,159166304,15,4.89332,3.00238,0.904689,"C2_vs_C1_peak_32946","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159229152,159229419,268,159229324,7,2.63687,2.45658,0,"C2_vs_C1_peak_32951","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159260344,159260612,269,159260354,12,2.886,2.26048,0,"C2_vs_C1_peak_32952","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159361242,159361513,272,159361257,7,2.63687,2.45658,0,"C2_vs_C1_peak_32953","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159448802,159449069,268,159448928,8,2.88861,2.53769,0,"C2_vs_C1_peak_32955","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159586497,159586932,436,159586721,15,2.83563,2.09113,0,"C2_vs_C1_peak_32956","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159622005,159622272,268,159622153,6,2.07071,2.1495,0,"C2_vs_C1_peak_32958","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159779934,159780201,268,159780040,12,3.26899,2.45115,0,"C2_vs_C1_peak_32960","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159830685,159830972,288,159830838,11,2.43338,2.0866,0,"C2_vs_C1_peak_32964","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159843563,159844316,754,159844100,12,3.77265,2.70789,0.282436,"C2_vs_C1_peak_32965","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159844897,159845345,449,159845048,11,2.43338,2.0866,0,"C2_vs_C1_peak_32966","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159889168,159889435,268,159889380,8,2.83056,2.50177,0,"C2_vs_C1_peak_32969","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159889748,159890117,370,159889956,7,2.63687,2.45658,0,"C2_vs_C1_peak_32970","C2_vs_C1","KD-C","ENSG00000283154.4"
"chr3",159904127,159904430,304,159904186,10,3.49781,2.72928,0.116912,"C2_vs_C1_peak_32971","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",159905044,159905311,268,159905191,9,3.30068,2.7032,0,"C2_vs_C1_peak_32973","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",159950523,159951067,545,159950971,7,2.63687,2.45658,0,"C2_vs_C1_peak_32974","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",159980602,159980929,328,159980823,8,3.2507,2.76365,0,"C2_vs_C1_peak_32975","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160027823,160028165,343,160027968,22,6.23562,3.00599,1.70491,"C2_vs_C1_peak_32976","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160040178,160040445,268,160040355,8,3.2507,2.76365,0,"C2_vs_C1_peak_32977","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160052686,160052983,298,160052904,6,2.07071,2.1495,0,"C2_vs_C1_peak_32978","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160068577,160068844,268,160068713,8,3.2507,2.76365,0,"C2_vs_C1_peak_32979","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160213028,160213544,517,160213354,14,6.4464,3.8955,1.83122,"C2_vs_C1_peak_32980","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160220757,160221083,327,160221016,8,2.88861,2.53769,0,"C2_vs_C1_peak_32981","C2_vs_C1","KD-C","ENSG00000244040.8"
"chr3",160354394,160354774,381,160354516,7,2.63687,2.45658,0,"C2_vs_C1_peak_32982","C2_vs_C1","KD-C","ENSG00000248710.1"
"chr3",160409977,160410263,287,160410127,8,3.17,2.71302,0,"C2_vs_C1_peak_32984","C2_vs_C1","KD-C","ENSG00000248710.1"
"chr3",160413663,160413995,333,160413773,18,4.16746,2.48321,0.475242,"C2_vs_C1_peak_32985","C2_vs_C1","KD-C","ENSG00000248710.1"
"chr3",160523675,160523942,268,160523915,6,2.07071,2.1495,0,"C2_vs_C1_peak_32987","C2_vs_C1","KD-C","ENSG00000186432.11"
"chr3",160538451,160539120,670,160539071,9,3.12209,2.597,0,"C2_vs_C1_peak_32988","C2_vs_C1","KD-C","ENSG00000186432.11"
"chr3",167894182,167894449,268,167894386,7,2.59615,2.43023,0,"C2_vs_C1_peak_33031","C2_vs_C1","KD-C","ENSG00000293511.2"
"chr3",167929832,167930099,268,167930010,8,3.23744,2.75532,0,"C2_vs_C1_peak_33032","C2_vs_C1","KD-C","ENSG00000293511.2"
"chr3",167974837,167975248,412,167975027,6,2.07071,2.1495,0,"C2_vs_C1_peak_33033","C2_vs_C1","KD-C","ENSG00000244706.5"
"chr3",168335699,168335966,268,168335921,7,2.63687,2.45658,0,"C2_vs_C1_peak_33043","C2_vs_C1","KD-C","ENSG00000293389.2"
"chr3",168383987,168384254,268,168384042,6,2.07071,2.1495,0,"C2_vs_C1_peak_33044","C2_vs_C1","KD-C","ENSG00000293389.2"
"chr3",168426056,168426420,365,168426265,7,2.63687,2.45658,0,"C2_vs_C1_peak_33045","C2_vs_C1","KD-C","ENSG00000293389.2"
"chr3",168614291,168614582,292,168614510,9,3.12209,2.597,0,"C2_vs_C1_peak_33046","C2_vs_C1","KD-C","ENSG00000293389.2"
"chr3",168712692,168712978,287,168712816,8,3.2507,2.76365,0,"C2_vs_C1_peak_33047","C2_vs_C1","KD-C","ENSG00000293389.2"
"chr3",168870845,168871146,302,168870981,10,4.60444,3.37779,0.712116,"C2_vs_C1_peak_33049","C2_vs_C1","KD-C","ENSG00000293389.2"
